,RiderID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,PULocationID,PUBorough,PUZone,DOLocationID,DOBorough,DOZone,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,congestion_surcharge
778,779,2023-02-24 21:12:02,2023-02-24 21:27:44,1.0,7.67,1.0,48,Manhattan,Clinton East,244,Manhattan,Washington Heights South,1,31.7,1.0,0.5,7.34,0.0,44.04,2.5
779,780,2023-02-24 18:40:20,2023-02-24 18:55:07,1.0,1.53,1.0,234,Manhattan,Union Sq,230,Manhattan,Times Sq/Theatre District,1,14.2,2.5,0.5,4.14,0.0,24.84,2.5
780,781,2023-02-24 10:42:06,2023-02-24 11:02:40,1.0,5.66,1.0,75,Manhattan,East Harlem South,68,Manhattan,East Chelsea,1,28.9,0.0,0.5,8.22,0.0,41.12,2.5
781,782,2023-02-24 07:27:19,2023-02-24 07:34:35,2.0,1.2,1.0,142,Manhattan,Lincoln Square East,239,Manhattan,Upper West Side South,1,9.3,2.5,0.5,1.0,0.0,14.3,2.5
782,783,2023-02-24 01:41:00,2023-02-24 02:04:56,1.0,6.0,1.0,90,Manhattan,Flatiron,202,Manhattan,Roosevelt Island,2,27.5,3.5,0.5,0.0,0.0,32.5,2.5
783,784,2023-02-23 22:50:35,2023-02-23 23:03:08,1.0,2.54,1.0,48,Manhattan,Clinton East,137,Manhattan,Kips Bay,1,14.9,1.0,0.5,4.98,0.0,24.88,2.5
784,785,2023-02-23 18:36:45,2023-02-23 18:41:30,1.0,0.63,1.0,143,Manhattan,Lincoln Square West,142,Manhattan,Lincoln Square East,1,6.5,2.5,0.5,0.0,0.0,13.0,2.5
785,786,2023-02-23 10:59:37,2023-02-23 11:21:04,1.0,1.65,1.0,50,Manhattan,Clinton West,43,Manhattan,Central Park,1,16.3,0.0,0.5,5.08,0.0,25.38,2.5
786,787,2023-02-22 17:45:24,2023-02-22 18:05:54,4.0,2.63,1.0,162,Manhattan,Midtown East,113,Manhattan,Greenwich Village North,1,19.1,2.5,0.5,5.12,0.0,30.72,2.5
787,788,2023-02-22 13:47:02,2023-02-22 13:58:57,1.0,1.71,1.0,239,Manhattan,Upper West Side South,262,Manhattan,Yorkville East,1,12.8,0.0,0.5,2.52,0.0,19.32,2.5
788,789,2023-02-22 04:25:16,2023-02-22 04:34:54,5.0,2.29,1.0,48,Manhattan,Clinton East,107,Manhattan,Gramercy,2,12.8,1.0,0.5,0.0,0.0,17.8,2.5
789,790,2023-02-21 17:04:19,2023-02-21 17:09:54,1.0,1.4,1.0,141,Manhattan,Lenox Hill West,263,Manhattan,Yorkville West,1,8.6,5.0,0.5,3.0,0.0,18.1,2.5
790,791,2023-02-21 10:15:06,2023-02-21 10:51:25,1.0,10.26,1.0,138,Queens,LaGuardia Airport,163,Manhattan,Midtown North,1,47.8,5.0,0.5,3.0,6.55,67.6,2.5
791,792,2023-02-19 00:07:51,2023-02-19 00:18:19,2.0,2.1,1.0,114,Manhattan,Greenwich Village South,137,Manhattan,Kips Bay,1,11.4,3.5,0.5,0.0,0.0,16.4,2.5
792,793,2023-02-18 23:05:11,2023-02-18 23:19:58,1.0,1.31,1.0,48,Manhattan,Clinton East,186,Manhattan,Penn Station/Madison Sq West,1,13.5,1.0,0.5,3.7,0.0,22.2,2.5
793,794,2023-02-18 17:28:59,2023-02-18 17:40:24,2.0,1.54,1.0,137,Manhattan,Kips Bay,161,Manhattan,Midtown Center,1,12.1,0.0,0.5,3.22,0.0,19.32,2.5
794,795,2023-02-17 03:12:59,2023-02-17 03:24:28,3.0,2.15,1.0,141,Manhattan,Lenox Hill West,143,Manhattan,Lincoln Square West,1,13.5,1.0,0.5,3.7,0.0,22.2,2.5
795,796,2023-02-16 17:28:52,2023-02-16 17:32:40,1.0,0.74,1.0,234,Manhattan,Union Sq,234,Manhattan,Union Sq,1,5.8,2.5,0.5,2.46,0.0,14.76,2.5
796,797,2023-02-16 16:37:59,2023-02-16 16:52:26,1.0,1.31,1.0,164,Manhattan,Midtown South,162,Manhattan,Midtown East,1,13.5,2.5,0.5,6.0,0.0,26.0,2.5
797,798,2023-02-15 16:11:58,2023-02-15 16:19:54,1.0,1.3,1.0,237,Manhattan,Upper East Side South,75,Manhattan,East Harlem South,1,9.3,2.5,0.5,3.95,0.0,19.75,2.5
798,799,2023-02-15 07:16:58,2023-02-15 07:28:42,1.0,1.68,1.0,48,Manhattan,Clinton East,234,Manhattan,Union Sq,1,12.8,0.0,0.5,3.36,0.0,20.16,2.5
799,800,2023-02-14 19:32:37,2023-02-14 19:45:01,1.0,1.3,1.0,164,Manhattan,Midtown South,162,Manhattan,Midtown East,2,12.1,5.0,0.5,0.0,0.0,18.6,2.5
800,801,2023-02-14 18:20:56,2023-02-14 18:25:57,1.0,0.85,1.0,141,Manhattan,Lenox Hill West,236,Manhattan,Upper East Side North,1,7.2,2.5,0.5,3.42,0.0,17.12,2.5
801,802,2023-02-14 08:43:25,2023-02-14 09:22:15,2.0,9.2,1.0,237,Manhattan,Upper East Side South,52,Brooklyn,Cobble Hill,1,45.0,2.5,0.5,12.25,0.0,61.25,2.5
802,803,2023-02-13 17:29:53,2023-02-13 17:43:58,1.0,3.6,1.0,246,Manhattan,West Chelsea/Hudson Yards,13,Manhattan,Battery Park City,1,18.4,5.0,0.5,4.95,0.0,29.85,2.5
803,804,2023-02-12 22:08:08,2023-02-12 22:14:45,2.0,1.45,1.0,162,Manhattan,Midtown East,234,Manhattan,Union Sq,2,8.6,1.0,0.5,0.0,0.0,13.6,2.5
804,805,2023-02-12 10:45:05,2023-02-12 10:58:03,1.0,2.54,1.0,264,Unknown,,233,Manhattan,UN/Turtle Bay South,2,14.9,0.0,0.5,0.0,0.0,18.9,2.5
805,806,2023-02-12 03:09:50,2023-02-12 03:15:23,1.0,0.17,1.0,79,Manhattan,East Village,79,Manhattan,East Village,4,-6.5,-1.0,-0.5,0.0,0.0,-11.5,-2.5
806,807,2023-02-12 01:06:35,2023-02-12 01:19:00,1.0,1.3,1.0,107,Manhattan,Gramercy,148,Manhattan,Lower East Side,1,11.4,3.5,0.5,3.3,0.0,19.7,2.5
807,808,2023-02-11 23:10:02,2023-02-11 23:22:04,2.0,2.11,1.0,236,Manhattan,Upper East Side North,238,Manhattan,Upper West Side North,1,13.5,1.0,0.5,3.7,0.0,22.2,2.5
808,809,2023-02-11 21:04:21,2023-02-11 21:18:32,1.0,1.38,1.0,79,Manhattan,East Village,249,Manhattan,West Village,1,13.5,1.0,0.5,3.7,0.0,22.2,2.5
809,810,2023-02-11 18:26:19,2023-02-11 18:33:09,1.0,0.93,1.0,239,Manhattan,Upper West Side South,239,Manhattan,Upper West Side South,2,7.9,0.0,0.5,0.0,0.0,11.9,2.5
810,811,2023-02-11 17:01:33,2023-02-11 18:04:28,1.0,18.18,2.0,132,Queens,JFK Airport,230,Manhattan,Times Sq/Theatre District,1,70.0,0.0,0.5,16.11,6.55,97.91,2.5
811,812,2023-02-11 08:55:21,2023-02-11 09:16:10,1.0,16.71,2.0,137,Manhattan,Kips Bay,132,Queens,JFK Airport,1,70.0,0.0,0.5,24.16,6.55,104.71,2.5
812,813,2023-02-11 02:27:32,2023-02-11 02:33:21,0.0,1.0,1.0,114,Manhattan,Greenwich Village South,249,Manhattan,West Village,1,7.2,3.5,0.5,2.4,0.0,14.6,2.5
813,814,2023-02-11 01:46:59,2023-02-11 02:00:42,0.0,3.5,1.0,48,Manhattan,Clinton East,140,Manhattan,Lenox Hill East,1,17.7,3.5,0.5,4.5,0.0,27.2,2.5
814,815,2023-02-10 17:30:32,2023-02-10 17:42:22,1.0,2.09,1.0,233,Manhattan,UN/Turtle Bay South,263,Manhattan,Yorkville West,1,12.8,2.5,0.5,1.0,0.0,20.3,2.5
815,816,2023-02-10 08:12:56,2023-02-10 08:17:56,1.0,0.89,1.0,234,Manhattan,Union Sq,164,Manhattan,Midtown South,1,7.2,0.0,0.5,2.8,0.0,14.0,2.5
816,817,2023-02-10 08:06:57,2023-02-10 09:02:32,1.0,12.51,1.0,132,Queens,JFK Airport,17,Brooklyn,Bedford,1,60.4,0.0,0.5,5.0,0.0,68.15,0.0
817,818,2023-02-10 03:09:28,2023-02-10 03:18:15,1.0,1.9,1.0,186,Manhattan,Penn Station/Madison Sq West,229,Manhattan,Sutton Place/Turtle Bay North,1,10.7,3.5,0.5,3.0,0.0,18.7,2.5
818,819,2023-02-10 00:37:07,2023-02-10 00:57:49,4.0,4.21,1.0,142,Manhattan,Lincoln Square East,125,Manhattan,Hudson Sq,2,22.6,1.0,0.5,0.0,0.0,27.6,2.5
819,820,2023-02-09 16:26:44,2023-02-09 16:40:02,1.0,2.0,1.0,237,Manhattan,Upper East Side South,239,Manhattan,Upper West Side South,1,14.2,2.5,0.5,0.0,0.0,20.7,2.5
820,821,2023-02-09 16:08:18,2023-02-09 16:26:16,1.0,2.99,1.0,236,Manhattan,Upper East Side North,48,Manhattan,Clinton East,2,18.4,2.5,0.5,0.0,0.0,24.9,2.5
821,822,2023-02-09 10:23:49,2023-02-09 10:28:58,1.0,0.56,1.0,48,Manhattan,Clinton East,163,Manhattan,Midtown North,1,6.5,0.0,0.5,3.0,0.0,13.5,2.5
822,823,2023-02-08 20:47:15,2023-02-08 20:58:35,3.0,2.81,1.0,231,Manhattan,TriBeCa/Civic Center,68,Manhattan,East Chelsea,1,14.9,1.0,0.5,4.0,0.0,23.9,2.5
823,824,2023-02-08 14:27:12,2023-02-08 14:37:37,1.0,1.3,1.0,236,Manhattan,Upper East Side North,163,Manhattan,Midtown North,1,10.7,2.5,0.5,5.88,0.0,20.58,2.5
824,825,2023-02-08 12:37:55,2023-02-08 13:05:12,1.0,3.07,1.0,239,Manhattan,Upper West Side South,170,Manhattan,Murray Hill,1,24.7,0.0,0.5,5.74,0.0,34.44,2.5
825,826,2023-02-08 11:16:10,2023-02-08 11:22:52,1.0,1.0,1.0,114,Manhattan,Greenwich Village South,158,Manhattan,Meatpacking/West Village West,1,8.6,2.5,0.5,2.5,0.0,15.1,2.5
826,827,2023-02-08 10:27:33,2023-02-08 10:49:06,1.0,2.26,1.0,164,Manhattan,Midtown South,148,Manhattan,Lower East Side,1,20.5,0.0,0.5,4.9,0.0,29.4,2.5
827,828,2023-02-07 13:48:23,2023-02-07 13:58:20,1.0,1.5,1.0,231,Manhattan,TriBeCa/Civic Center,114,Manhattan,Greenwich Village South,1,11.4,0.0,0.5,3.08,0.0,18.48,2.5
828,829,2023-02-06 17:37:53,2023-02-06 18:00:20,1.0,3.47,1.0,166,Manhattan,Morningside Heights,237,Manhattan,Upper East Side South,1,22.6,2.5,0.5,5.82,0.0,34.92,2.5
829,830,2023-02-06 08:27:54,2023-02-06 08:45:53,2.0,1.89,1.0,229,Manhattan,Sutton Place/Turtle Bay North,186,Manhattan,Penn Station/Madison Sq West,1,17.0,0.0,0.5,4.2,0.0,25.2,2.5
830,831,2023-02-06 06:23:11,2023-02-06 06:43:31,1.0,8.1,1.0,68,Manhattan,East Chelsea,244,Manhattan,Washington Heights South,2,35.2,2.5,0.5,0.0,0.0,39.2,2.5
831,832,2023-02-05 18:39:05,2023-02-05 19:10:29,2.0,10.39,1.0,138,Queens,LaGuardia Airport,61,Brooklyn,Crown Heights North,1,45.0,5.0,0.5,10.0,0.0,62.75,0.0
832,833,2023-02-05 17:40:31,2023-02-05 17:49:32,1.0,1.1,1.0,234,Manhattan,Union Sq,170,Manhattan,Murray Hill,1,9.3,2.5,0.5,2.66,0.0,15.96,2.5
833,834,2023-02-05 01:00:57,2023-02-05 01:09:40,1.0,1.7,1.0,79,Manhattan,East Village,170,Manhattan,Murray Hill,1,10.0,3.5,0.5,3.0,0.0,18.0,2.5
834,835,2023-02-03 21:59:42,2023-02-03 22:06:45,1.0,0.83,1.0,186,Manhattan,Penn Station/Madison Sq West,164,Manhattan,Midtown South,1,7.9,1.0,0.5,2.0,0.0,14.9,2.5
835,836,2023-02-03 16:32:02,2023-02-03 16:36:47,1.0,0.66,1.0,236,Manhattan,Upper East Side North,237,Manhattan,Upper East Side South,1,6.5,2.5,0.5,2.6,0.0,15.6,2.5
836,837,2023-02-02 22:55:29,2023-02-02 23:11:08,1.0,2.84,1.0,141,Manhattan,Lenox Hill West,90,Manhattan,Flatiron,1,17.0,1.0,0.5,4.4,0.0,26.4,2.5
837,838,2023-02-02 13:58:15,2023-02-02 14:41:55,1.0,13.68,3.0,13,Manhattan,Battery Park City,1,EWR,Newark Airport,1,83.2,0.0,0.0,20.19,16.75,121.14,0.0
838,839,2023-02-01 22:25:56,2023-02-01 22:31:46,2.0,1.17,1.0,238,Manhattan,Upper West Side North,166,Manhattan,Morningside Heights,1,7.9,1.0,0.5,2.08,0.0,12.48,0.0
839,840,2023-02-01 11:06:21,2023-02-01 11:24:44,0.0,1.9,1.0,162,Manhattan,Midtown East,234,Manhattan,Union Sq,1,14.2,2.5,0.5,3.6,0.0,21.8,2.5
840,841,2023-02-01 10:16:31,2023-02-01 10:47:09,1.0,4.11,1.0,170,Manhattan,Murray Hill,239,Manhattan,Upper West Side South,1,28.9,0.0,0.5,3.0,0.0,35.9,2.5
841,842,2023-01-31 21:17:49,2023-01-31 21:30:59,1.0,4.0,1.0,144,Manhattan,Little Italy/NoLiTa,164,Manhattan,Midtown South,1,20.5,3.5,0.5,5.1,0.0,30.6,2.5
842,843,2023-01-31 16:43:57,2023-01-31 17:40:58,1.0,9.57,1.0,138,Queens,LaGuardia Airport,244,Manhattan,Washington Heights South,1,60.4,7.5,0.5,18.99,6.55,96.19,0.0
843,844,2023-01-31 12:29:59,2023-01-31 12:52:20,1.0,2.14,1.0,90,Manhattan,Flatiron,231,Manhattan,TriBeCa/Civic Center,1,19.1,0.0,0.5,4.62,0.0,27.72,2.5
844,845,2023-01-31 11:51:11,2023-01-31 11:58:07,1.0,0.72,1.0,237,Manhattan,Upper East Side South,161,Manhattan,Midtown Center,1,7.9,1.0,0.5,3.23,0.0,16.13,2.5
845,846,2023-01-31 09:55:20,2023-01-31 10:05:52,1.0,1.23,1.0,161,Manhattan,Midtown Center,48,Manhattan,Clinton East,2,10.7,0.0,0.5,0.0,0.0,14.7,2.5
846,847,2023-01-31 06:53:40,2023-01-31 06:55:54,1.0,0.46,1.0,140,Manhattan,Lenox Hill East,140,Manhattan,Lenox Hill East,1,5.1,0.0,0.5,1.82,0.0,10.92,2.5
847,848,2023-01-30 22:40:33,2023-01-30 22:54:39,2.0,2.89,1.0,249,Manhattan,West Village,163,Manhattan,Midtown North,1,16.3,1.0,0.5,4.26,0.0,25.56,2.5
848,849,2023-01-29 17:52:02,2023-01-29 17:56:43,1.0,1.17,1.0,262,Manhattan,Yorkville East,74,Manhattan,East Harlem North,2,7.2,0.0,0.5,0.0,0.0,11.2,2.5
849,850,2023-01-29 17:42:24,2023-01-29 17:49:08,1.0,0.9,1.0,43,Manhattan,Central Park,161,Manhattan,Midtown Center,1,7.9,2.5,0.5,2.35,0.0,14.25,2.5
850,851,2023-01-28 19:32:20,2023-01-29 19:26:23,1.0,5.96,1.0,148,Manhattan,Lower East Side,36,Brooklyn,Bushwick North,1,39.4,0.0,0.5,2.17,0.0,45.57,2.5
851,852,2023-01-28 18:38:39,2023-01-28 19:05:12,1.0,5.3,1.0,140,Manhattan,Lenox Hill East,144,Manhattan,Little Italy/NoLiTa,1,27.5,2.5,0.5,6.3,0.0,37.8,2.5
852,853,2023-01-28 11:50:32,2023-01-28 11:57:31,2.0,1.23,1.0,137,Manhattan,Kips Bay,170,Manhattan,Murray Hill,1,9.3,0.0,0.5,3.32,0.0,16.62,2.5
853,854,2023-01-27 08:51:44,2023-01-27 09:14:15,1.0,8.69,1.0,264,Unknown,,48,Manhattan,Clinton East,1,36.6,5.0,0.5,10.0,6.55,63.4,2.5
854,855,2023-01-26 21:21:08,2023-01-26 21:24:48,2.0,1.03,1.0,229,Manhattan,Sutton Place/Turtle Bay North,140,Manhattan,Lenox Hill East,1,6.5,1.0,0.5,2.3,0.0,13.8,2.5
855,856,2023-01-26 14:37:28,2023-01-26 14:45:25,1.0,0.77,1.0,237,Manhattan,Upper East Side South,163,Manhattan,Midtown North,1,8.6,0.0,0.5,3.15,0.0,15.75,2.5
856,857,2023-01-26 12:19:39,2023-01-26 12:38:05,1.0,3.6,1.0,234,Manhattan,Union Sq,145,Queens,Long Island City/Hunters Point,1,19.8,0.0,0.5,6.07,6.55,36.42,2.5
857,858,2023-01-26 12:02:27,2023-01-26 12:12:10,1.0,0.66,1.0,162,Manhattan,Midtown East,161,Manhattan,Midtown Center,1,9.3,0.0,0.5,0.08,0.0,13.38,2.5
858,859,2023-01-26 08:55:47,2023-01-26 09:03:38,1.0,0.9,1.0,170,Manhattan,Murray Hill,164,Manhattan,Midtown South,1,7.9,2.5,0.5,2.35,0.0,14.25,2.5
859,860,2023-01-25 17:31:49,2023-01-25 17:39:19,1.0,1.26,1.0,141,Manhattan,Lenox Hill West,233,Manhattan,UN/Turtle Bay South,1,9.3,2.5,0.5,3.16,0.0,18.96,2.5
860,861,2023-01-25 15:03:06,2023-01-25 15:12:06,1.0,1.28,1.0,234,Manhattan,Union Sq,79,Manhattan,East Village,2,10.0,0.0,0.5,0.0,0.0,14.0,2.5
861,862,2023-01-25 09:10:02,2023-01-25 09:29:55,1.0,4.1,1.0,170,Manhattan,Murray Hill,75,Manhattan,East Harlem South,1,21.2,2.5,0.5,2.0,0.0,27.2,2.5
862,863,2023-01-24 21:51:39,2023-01-24 22:05:23,1.0,2.4,1.0,161,Manhattan,Midtown Center,224,Manhattan,Stuy Town/Peter Cooper Village,1,14.9,1.0,0.5,4.98,0.0,24.88,2.5
863,864,2023-01-24 18:44:43,2023-01-24 19:07:13,1.0,2.17,1.0,162,Manhattan,Midtown East,142,Manhattan,Lincoln Square East,1,19.8,2.5,0.5,7.89,0.0,34.19,2.5
864,865,2023-01-24 16:37:10,2023-01-24 16:50:50,1.0,1.8,1.0,163,Manhattan,Midtown North,170,Manhattan,Murray Hill,1,12.1,5.0,0.5,3.7,0.0,22.3,2.5
865,866,2023-01-24 09:15:30,2023-01-24 09:24:37,1.0,2.8,1.0,142,Manhattan,Lincoln Square East,166,Manhattan,Morningside Heights,1,13.5,2.5,0.5,0.0,0.0,17.5,2.5
866,867,2023-01-23 22:07:12,2023-01-23 22:16:46,1.0,2.76,1.0,137,Manhattan,Kips Bay,262,Manhattan,Yorkville East,1,14.2,1.0,0.5,4.0,0.0,23.2,2.5
867,868,2023-01-23 18:46:58,2023-01-23 19:03:45,1.0,3.1,1.0,100,Manhattan,Garment District,141,Manhattan,Lenox Hill West,1,18.4,2.5,0.5,2.5,0.0,27.4,2.5
868,869,2023-01-23 17:54:07,2023-01-23 18:03:37,1.0,1.62,1.0,45,Manhattan,Chinatown,79,Manhattan,East Village,1,10.7,2.5,0.5,2.58,0.0,19.78,2.5
869,870,2023-01-23 14:13:52,2023-01-23 14:15:13,1.0,0.0,1.0,237,Manhattan,Upper East Side South,162,Manhattan,Midtown East,3,3.7,2.5,0.5,0.0,0.0,7.7,2.5
870,871,2023-01-23 06:37:02,2023-01-23 06:44:30,1.0,1.61,1.0,239,Manhattan,Upper West Side South,237,Manhattan,Upper East Side South,1,10.7,0.0,0.5,2.2,0.0,16.9,2.5
871,872,2023-01-22 11:46:43,2023-01-22 11:55:20,1.0,1.95,1.0,239,Manhattan,Upper West Side South,263,Manhattan,Yorkville West,1,11.4,0.0,0.5,3.08,0.0,18.48,2.5
872,873,2023-01-21 19:38:01,2023-01-21 19:45:02,1.0,0.95,1.0,45,Manhattan,Chinatown,261,Manhattan,World Trade Center,1,7.9,0.0,0.5,2.38,0.0,14.28,2.5
873,874,2023-01-21 18:54:21,2023-01-21 18:58:00,1.0,0.66,1.0,263,Manhattan,Yorkville West,141,Manhattan,Lenox Hill West,1,5.8,0.0,0.5,3.0,0.0,12.8,2.5
874,875,2023-01-21 11:15:07,2023-01-21 11:26:48,2.0,2.76,1.0,170,Manhattan,Murray Hill,236,Manhattan,Upper East Side North,1,14.9,0.0,0.5,0.0,0.0,18.9,2.5
875,876,2023-01-21 01:18:25,2023-01-21 01:37:29,2.0,4.9,1.0,114,Manhattan,Greenwich Village South,238,Manhattan,Upper West Side North,1,24.7,3.5,0.5,5.9,0.0,35.6,2.5
876,877,2023-01-20 22:58:35,2023-01-20 23:13:06,5.0,4.31,1.0,107,Manhattan,Gramercy,87,Manhattan,Financial District North,1,21.2,1.0,0.5,6.55,0.0,32.75,2.5
877,878,2023-01-20 18:54:48,2023-01-20 19:00:37,5.0,1.03,1.0,162,Manhattan,Midtown East,137,Manhattan,Kips Bay,1,7.9,2.5,0.5,1.0,0.0,15.4,2.5
878,879,2023-01-19 12:42:02,2023-01-19 12:53:57,1.0,0.79,1.0,162,Manhattan,Midtown East,161,Manhattan,Midtown Center,1,11.4,0.0,0.5,3.08,0.0,18.48,2.5
879,880,2023-01-18 23:42:48,2023-01-18 23:56:55,1.0,3.26,1.0,68,Manhattan,East Chelsea,45,Manhattan,Chinatown,2,17.7,1.0,0.5,0.0,0.0,22.7,2.5
880,881,2023-01-18 09:46:28,2023-01-18 09:58:40,1.0,1.91,1.0,137,Manhattan,Kips Bay,140,Manhattan,Lenox Hill East,1,12.8,0.0,0.5,3.36,0.0,20.16,2.5
881,882,2023-01-16 17:08:51,2023-01-16 17:16:18,1.0,1.3,1.0,90,Manhattan,Flatiron,113,Manhattan,Greenwich Village North,1,8.6,0.0,0.5,1.0,0.0,13.6,2.5
882,883,2023-01-15 18:18:19,2023-01-15 19:01:45,1.0,21.6,2.0,142,Manhattan,Lincoln Square East,132,Queens,JFK Airport,1,70.0,0.0,0.5,8.0,6.55,88.55,2.5
883,884,2023-01-15 10:21:31,2023-01-15 10:26:38,1.0,0.86,1.0,224,Manhattan,Stuy Town/Peter Cooper Village,234,Manhattan,Union Sq,1,7.2,0.0,0.5,2.24,0.0,13.44,2.5
884,885,2023-01-14 12:47:06,2023-01-14 12:58:52,1.0,2.5,1.0,41,Manhattan,Central Harlem,236,Manhattan,Upper East Side North,2,13.5,2.5,0.5,0.0,0.0,17.5,2.5
885,886,2023-01-14 11:46:34,2023-01-14 11:49:03,1.0,0.76,1.0,141,Manhattan,Lenox Hill West,263,Manhattan,Yorkville West,1,5.8,0.0,0.5,1.0,0.0,10.8,2.5
886,887,2023-01-14 11:22:55,2023-01-14 11:33:30,1.0,1.45,1.0,230,Manhattan,Times Sq/Theatre District,162,Manhattan,Midtown East,1,11.4,0.0,0.5,3.08,0.0,18.48,2.5
887,888,2023-01-14 02:48:12,2023-01-14 03:04:00,1.0,2.8,1.0,68,Manhattan,East Chelsea,231,Manhattan,TriBeCa/Civic Center,1,17.7,3.5,0.5,4.5,0.0,27.2,2.5
888,889,2023-01-13 00:45:52,2023-01-13 01:17:27,1.0,18.41,2.0,132,Queens,JFK Airport,79,Manhattan,East Village,1,70.0,0.0,0.5,3.0,0.0,77.0,2.5
889,890,2023-01-12 20:42:51,2023-01-12 20:46:11,1.0,0.6,1.0,238,Manhattan,Upper West Side North,239,Manhattan,Upper West Side South,1,5.8,3.5,0.5,1.62,0.0,12.42,2.5
890,891,2023-01-12 19:40:23,2023-01-12 19:53:47,2.0,1.78,1.0,234,Manhattan,Union Sq,48,Manhattan,Clinton East,1,13.5,2.5,0.5,4.0,0.0,24.0,2.5
891,892,2023-01-12 11:41:55,2023-01-12 12:00:15,1.0,2.18,1.0,238,Manhattan,Upper West Side North,230,Manhattan,Times Sq/Theatre District,1,17.0,0.0,0.5,2.0,0.0,23.0,2.5
892,893,2023-01-11 18:40:22,2023-01-11 18:54:09,1.0,2.19,1.0,239,Manhattan,Upper West Side South,141,Manhattan,Lenox Hill West,1,14.9,2.5,0.5,4.28,0.0,25.68,2.5
893,894,2023-01-11 16:57:33,2023-01-11 17:17:00,1.0,4.01,1.0,140,Manhattan,Lenox Hill East,42,Manhattan,Central Harlem North,1,21.2,2.5,0.5,5.54,0.0,33.24,2.5
894,895,2023-01-11 10:56:22,2023-01-11 11:08:10,1.0,6.0,1.0,229,Manhattan,Sutton Place/Turtle Bay North,88,Manhattan,Financial District South,1,25.4,0.0,0.5,7.35,0.0,36.75,2.5
895,896,2023-01-10 16:04:29,2023-01-10 16:15:03,1.0,1.07,1.0,162,Manhattan,Midtown East,48,Manhattan,Clinton East,1,10.7,0.0,0.5,2.94,0.0,17.64,2.5
896,897,2023-01-10 05:51:14,2023-01-10 05:57:05,1.0,1.58,1.0,68,Manhattan,East Chelsea,48,Manhattan,Clinton East,1,9.3,1.0,0.5,2.86,0.0,17.16,2.5
897,898,2023-01-09 14:22:16,2023-01-09 14:43:56,1.0,5.7,1.0,125,Manhattan,Hudson Sq,141,Manhattan,Lenox Hill West,1,28.9,2.5,0.5,8.2,0.0,41.1,2.5
898,899,2023-01-09 10:36:31,2023-01-09 10:43:37,1.0,2.38,1.0,140,Manhattan,Lenox Hill East,137,Manhattan,Kips Bay,1,12.1,0.0,0.5,3.22,0.0,19.32,2.5
899,900,2023-01-09 09:46:04,2023-01-09 09:50:57,1.0,0.87,1.0,236,Manhattan,Upper East Side North,75,Manhattan,East Harlem South,1,7.2,0.0,0.5,2.8,0.0,14.0,2.5
900,901,2023-01-08 15:57:24,2023-01-08 16:02:47,1.0,0.9,1.0,229,Manhattan,Sutton Place/Turtle Bay North,237,Manhattan,Upper East Side South,2,6.5,2.5,0.5,0.0,0.0,10.5,2.5
901,902,2023-01-08 12:39:51,2023-01-08 12:57:47,1.0,3.49,1.0,229,Manhattan,Sutton Place/Turtle Bay North,144,Manhattan,Little Italy/NoLiTa,1,19.8,0.0,0.5,4.76,0.0,28.56,2.5
902,903,2023-01-08 00:51:23,2023-01-08 01:03:08,1.0,2.57,1.0,249,Manhattan,West Village,209,Manhattan,Seaport,1,14.2,1.0,0.5,3.84,0.0,23.04,2.5
903,904,2023-01-07 19:20:30,2023-01-07 20:12:30,2.0,18.78,2.0,132,Queens,JFK Airport,163,Manhattan,Midtown North,1,70.0,0.0,0.5,8.18,6.55,89.98,2.5
904,905,2023-01-07 10:28:39,2023-01-07 10:34:48,1.0,1.2,1.0,151,Manhattan,Manhattan Valley,166,Manhattan,Morningside Heights,2,7.9,0.0,0.5,0.0,0.0,9.4,0.0
905,906,2023-01-07 02:35:29,2023-01-07 02:47:11,1.0,2.0,1.0,148,Manhattan,Lower East Side,170,Manhattan,Murray Hill,1,13.5,3.5,0.5,1.0,0.0,19.5,2.5
906,907,2023-01-05 13:59:21,2023-01-05 14:04:38,1.0,1.11,1.0,264,Unknown,,264,Unknown,,2,7.9,0.0,0.5,0.0,0.0,11.9,2.5
907,908,2023-01-05 07:36:11,2023-01-05 07:45:33,1.0,2.72,1.0,238,Manhattan,Upper West Side North,230,Manhattan,Times Sq/Theatre District,1,13.5,0.0,0.5,4.38,0.0,21.88,2.5
908,909,2023-01-04 15:13:47,2023-01-04 15:20:54,1.0,0.85,1.0,100,Manhattan,Garment District,230,Manhattan,Times Sq/Theatre District,2,7.9,0.0,0.5,0.0,0.0,11.9,2.5
909,910,2023-01-03 23:25:37,2023-01-03 23:31:54,1.0,1.29,1.0,162,Manhattan,Midtown East,48,Manhattan,Clinton East,1,8.6,1.0,0.5,1.4,0.0,15.0,2.5
910,911,2023-01-03 20:51:21,2023-01-03 21:10:40,1.0,5.8,1.0,246,Manhattan,West Chelsea/Hudson Yards,152,Manhattan,Manhattanville,2,25.4,5.0,0.5,0.0,0.0,31.9,2.5
911,912,2023-01-02 12:30:36,2023-01-02 12:38:20,1.0,1.48,1.0,237,Manhattan,Upper East Side South,263,Manhattan,Yorkville West,1,10.0,0.0,0.5,1.4,0.0,15.4,2.5
